Dataset                      Metric                   metric valor    p    k
../datasets_2/kemerer.arff   R2 Score                   0.106788      2    6
../datasets_2/kemerer.arff   MAE                       70.9243        1    7
../datasets_2/kemerer.arff   Median Absolute Error     68.9729        1    7
../datasets_2/kemerer.arff   RMSE                      75.7959        1    7
../datasets_2/kemerer.arff   R2 Score                  -0.0142707     1    7
../datasets_2/kemerer.arff   MAE                       79.2529        2    7
../datasets_2/kemerer.arff   Median Absolute Error     68.9729        2    7
../datasets_2/kemerer.arff   RMSE                      81.2778        2    7
../datasets_2/kemerer.arff   R2 Score                  -0.166288      2    7
../datasets_2/kemerer.arff   MAE                       63.8129        1    8
../datasets_2/kemerer.arff   Median Absolute Error     54.3           1    8
../datasets_2/kemerer.arff   RMSE                      66.4033        1    8
../datasets_2/kemerer.arff   R2 Score                   0.22153       1    8
../datasets_2/kemerer.arff   MAE                       63.8129        2    8
../datasets_2/kemerer.arff   Median Absolute Error     54.3           2    8
../datasets_2/kemerer.arff   RMSE                      66.4033        2    8
../datasets_2/kemerer.arff   R2 Score                   0.22153       2    8
../datasets_2/kemerer.arff   MAE                       67.1189        1    9
../datasets_2/kemerer.arff   Median Absolute Error     75.9778        1    9
../datasets_2/kemerer.arff   RMSE                      74.8778        1    9
../datasets_2/kemerer.arff   R2 Score                   0.010153      1    9
../datasets_2/kemerer.arff   MAE                       67.1189        2    9
../datasets_2/kemerer.arff   Median Absolute Error     75.9778        2    9
../datasets_2/kemerer.arff   RMSE                      74.8778        2    9
../datasets_2/kemerer.arff   R2 Score                   0.010153      2    9
../datasets_2/cocomo81.arff  MAE                      547.949         1    3
../datasets_2/cocomo81.arff  Median Absolute Error    139.667         1    3
../datasets_2/cocomo81.arff  RMSE                     919.924         1    3
../datasets_2/cocomo81.arff  R2 Score                   0.71793       1    3
../datasets_2/cocomo81.arff  MAE                      546.205         2    3
../datasets_2/cocomo81.arff  Median Absolute Error    139.667         2    3
../datasets_2/cocomo81.arff  RMSE                     919.837         2    3
../datasets_2/cocomo81.arff  R2 Score                   0.717984      2    3
../datasets_2/cocomo81.arff  MAE                      532.898         1    4
../datasets_2/cocomo81.arff  Median Absolute Error    100.5           1    4
../datasets_2/cocomo81.arff  RMSE                     942.49          1    4
../datasets_2/cocomo81.arff  R2 Score                   0.703921      1    4
../datasets_2/cocomo81.arff  MAE                      531.879         2    4
../datasets_2/cocomo81.arff  Median Absolute Error    100.5           2    4
../datasets_2/cocomo81.arff  RMSE                     942.166         2    4
../datasets_2/cocomo81.arff  R2 Score                   0.704126      2    4
../datasets_2/cocomo81.arff  MAE                      528.745         1    5
../datasets_2/cocomo81.arff  Median Absolute Error    224.4           1    5
../datasets_2/cocomo81.arff  RMSE                    1055.26          1    5
../datasets_2/cocomo81.arff  R2 Score                   0.628834      1    5
../datasets_2/cocomo81.arff  MAE                      529.591         2    5
../datasets_2/cocomo81.arff  Median Absolute Error    224.4           2    5
../datasets_2/cocomo81.arff  RMSE                    1055.27          2    5
../datasets_2/cocomo81.arff  R2 Score                   0.628827      2    5
../datasets_2/cocomo81.arff  MAE                      531.629         1    6
../datasets_2/cocomo81.arff  Median Absolute Error     80.1667        1    6
../datasets_2/cocomo81.arff  RMSE                    1160.27          1    6
../datasets_2/cocomo81.arff  R2 Score                   0.551288      1    6
../datasets_2/cocomo81.arff  MAE                      532.065         2    6
../datasets_2/cocomo81.arff  Median Absolute Error     85.8333        2    6
../datasets_2/cocomo81.arff  RMSE                    1160.3           2    6
../datasets_2/cocomo81.arff  R2 Score                   0.551264      2    6
../datasets_2/cocomo81.arff  MAE                      577.318         1    7
../datasets_2/cocomo81.arff  Median Absolute Error    131.857         1    7
../datasets_2/cocomo81.arff  RMSE                    1242.46          1    7
../datasets_2/cocomo81.arff  R2 Score                   0.485459      1    7
../datasets_2/cocomo81.arff  MAE                      577.515         2    7
../datasets_2/cocomo81.arff  Median Absolute Error    131.857         2    7
../datasets_2/cocomo81.arff  RMSE                    1242.47          2    7
../datasets_2/cocomo81.arff  R2 Score                   0.485454      2    7
../datasets_2/cocomo81.arff  MAE                      607.015         1    8
../datasets_2/cocomo81.arff  Median Absolute Error    133.375         1    8
../datasets_2/cocomo81.arff  RMSE                    1314.61          1    8
../datasets_2/cocomo81.arff  R2 Score                   0.423972      1    8
../datasets_2/cocomo81.arff  MAE                      607.333         2    8
../datasets_2/cocomo81.arff  Median Absolute Error    133.375         2    8
../datasets_2/cocomo81.arff  RMSE                    1314.61          2    8
../datasets_2/cocomo81.arff  R2 Score                   0.423969      2    8
../datasets_2/cocomo81.arff  MAE                      635.866         1    9
../datasets_2/cocomo81.arff  Median Absolute Error     96.5556        1    9
../datasets_2/cocomo81.arff  RMSE                    1353.75          1    9
../datasets_2/cocomo81.arff  R2 Score                   0.389154      1    9
../datasets_2/cocomo81.arff  MAE                      636.054         2    9
../datasets_2/cocomo81.arff  Median Absolute Error     96.5556        2    9
../datasets_2/cocomo81.arff  RMSE                    1353.75          2    9
../datasets_2/cocomo81.arff  R2 Score                   0.389152      2    9
../datasets_2/china.arff     MAE                      302.433         1    3
../datasets_2/china.arff     Median Absolute Error    112.167         1    3
../datasets_2/china.arff     RMSE                     617.933         1    3
../datasets_2/china.arff     R2 Score                   0.991063      1    3
../datasets_2/china.arff     MAE                      313.023         2    3
../datasets_2/china.arff     Median Absolute Error    125.667         2    3
../datasets_2/china.arff     RMSE                     654.989         2    3
../datasets_2/china.arff     R2 Score                   0.989959      2    3
../datasets_2/china.arff     MAE                      306.108         1    4
../datasets_2/china.arff     Median Absolute Error    120.125         1    4
../datasets_2/china.arff     RMSE                     626.472         1    4
../datasets_2/china.arff     R2 Score                   0.990815      1    4
../datasets_2/china.arff     MAE                      363.62          2    4
../datasets_2/china.arff     Median Absolute Error    120             2    4
../datasets_2/china.arff     RMSE                     828.645         2    4
../datasets_2/china.arff     R2 Score                   0.983929      2    4
../datasets_2/china.arff     MAE                      320.942         1    5
../datasets_2/china.arff     Median Absolute Error    108.3           1    5
../datasets_2/china.arff     RMSE                     745.45          1    5
../datasets_2/china.arff     R2 Score                   0.986994      1    5
../datasets_2/china.arff     MAE                      330.058         2    5
../datasets_2/china.arff     Median Absolute Error    118.3           2    5
../datasets_2/china.arff     RMSE                     745.648         2    5
../datasets_2/china.arff     R2 Score                   0.986987      2    5
../datasets_2/china.arff     MAE                      325.913         1    6
../datasets_2/china.arff     Median Absolute Error    109.583         1    6
../datasets_2/china.arff     RMSE                     813.133         1    6
../datasets_2/china.arff     R2 Score                   0.984525      1    6
../datasets_2/china.arff     MAE                      333.842         2    6
../datasets_2/china.arff     Median Absolute Error    147.917         2    6
../datasets_2/china.arff     RMSE                     778.975         2    6
../datasets_2/china.arff     R2 Score                   0.985798      2    6
../datasets_2/china.arff     MAE                      326.636         1    7
../datasets_2/china.arff     Median Absolute Error    107.5           1    7
../datasets_2/china.arff     RMSE                     868.368         1    7
../datasets_2/china.arff     R2 Score                   0.982352      1    7
